W_PCT,AGE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3
0.462,29,2,3.9,0.51,0,0,0,0.3,0.8,0.4,1.6,3.2,4.8,1.1,1.1,1,0.4,0.5,1.8,1.1,4.3,-1,14.6,1,0
0.357,27,0.2,0.6,0.333,0,0,0,0,0.1,0,0.4,0.9,1.3,0.2,0.2,0,0.3,0.1,1.1,0.4,0.4,-1.9,2.9,0,0
0.615,22,3.5,8.7,0.399,0.8,2.4,0.347,1.7,2.3,0.718,0.8,3.1,4,1.5,1.1,0.8,0.3,0.5,2,2,9.5,-0.6,18.7,1,0
0.783,27,0.6,1,0.565,0,0,0,0,0.2,0.2,0.4,1.3,1.7,0,0.6,0.2,0.4,0,2,0.3,1.2,-0.1,4.4,0,0
0.711,35,1.1,2.9,0.385,0.6,1.3,0.44,0.2,0.5,0.5,0.3,2.1,2.3,0.9,0.4,0.5,0.3,0.2,1.3,0.4,3,0.2,9,0,0
0.239,24,2.8,6,0.474,0,0,0,2,2.6,0.744,2.3,2.9,5.2,1.1,0.9,0.6,0.4,0.5,2.5,2.2,7.6,-3,17.7,4,0
0.8,29,0.6,1.3,0.474,0,0,0,0.5,1.1,0.438,1.3,1.9,3.1,0.3,0.4,0.3,0.3,0.1,0.7,1,1.7,1.1,7.1,1,0
0.234,23,2.2,4.8,0.46,0.9,2.2,0.401,0.7,0.9,0.712,0.9,2.3,3.2,0.9,0.8,0.7,0.2,0.3,1.9,0.8,6,-4.7,13,0,0
0.13,23,1.1,2.9,0.388,0.5,1.3,0.355,0.2,0.3,0.714,0.1,0.7,0.8,0.7,0.6,0.3,0.1,0.2,1,0.1,3,0.7,5.6,0,0
0.662,27,1.2,2.5,0.481,0,0,0,1.2,1.9,0.621,1.4,1.9,3.3,0.3,0.8,0.5,0.9,0.3,2.7,1.7,3.5,0.1,11.7,0,0
0.486,24,2.5,6.5,0.378,1,3.1,0.333,0.7,1,0.746,1.1,3.1,4.2,1.7,1.1,1.2,0.2,0.2,2.8,1.3,6.7,2.1,17.5,0,0
0.636,23,1.4,4,0.356,0.8,2.5,0.327,1,1.3,0.724,0.3,0.8,1.1,1,1,0.4,0.2,0.3,1.1,0.9,4.6,-1.8,8.1,0,0
0.361,25,6.9,15.2,0.453,1.8,5.1,0.349,4.8,5.7,0.85,0.7,2.3,2.9,6.3,3,1.3,0.1,0.8,2.6,4.8,20.3,0.4,34.6,7,1
0.557,25,1.7,4,0.423,0,0.3,0.043,0.3,0.6,0.564,0.4,1.4,1.8,2.6,0.9,0.7,0.2,0.3,0.9,0.8,3.7,-0.2,11.5,0,0
0.506,30,3.2,8.3,0.387,0.9,2.9,0.316,1,1.3,0.79,0.2,1.7,1.9,3.8,1.6,0.3,0,0.5,1.6,1.6,8.4,-1.2,15.9,1,0
0.449,25,4.8,9.5,0.508,0,0.1,0,2.2,4.2,0.517,3,6.2,9.2,1.4,1.9,0.7,0.7,0.9,2.6,3.2,11.8,-2.7,27.3,26,0
0.686,30,5.2,11.4,0.455,2.1,5.3,0.395,2.8,3,0.915,0.3,1.9,2.1,2.2,1.2,0.8,0.1,0.2,1.9,2.2,15.2,6.1,22.5,0,0
0.459,28,5.4,12.9,0.415,2.6,6.5,0.394,1.2,1.9,0.652,0.5,3.5,4,3,1.5,0.9,0.3,0.2,2.6,2.1,14.5,0,25.7,1,0
0.2,26,3.4,7.6,0.447,0,0,0,0.2,0.2,1,2,1.4,3.4,0.4,1.6,0.2,1.4,0.6,3.2,1,7,-1,14.9,0,0
0.603,23,1.7,3.8,0.439,0.6,1.9,0.331,0.6,0.8,0.754,0.6,1.9,2.5,0.8,0.5,0.8,0.3,0.2,1.3,0.8,4.6,3.1,11.3,0,0
0.524,22,0.8,1.9,0.41,0.2,0.5,0.455,0.1,0.1,1,0.2,0.9,1.1,0.3,0.5,0.2,0.1,0.1,1.1,0.4,1.9,0.6,3.9,0,0
0,36,0.5,2.5,0.2,0.1,1.9,0.067,0,0,0,0.3,1.1,1.4,2.9,1.1,0.3,0,0.3,1.3,0.3,1.1,-5.9,6.7,0,0
0.681,34,6.1,14.7,0.416,2.3,6.5,0.361,4,4.7,0.866,0.5,1.8,2.3,3.2,2,0.9,0.2,0.2,1.7,2.9,18.6,3.9,27.3,2,0
0.309,32,4.3,11,0.394,2,5.8,0.348,1.4,1.6,0.857,0.4,3,3.4,7,2.4,0.8,0.1,0.5,2.1,2.1,12.1,-4,26.7,6,0
0.238,25,3.9,9,0.431,1.4,4.4,0.328,1,1.3,0.726,0.7,3,3.8,1.9,1.3,0.9,0.4,0.5,1.9,1.1,10.1,-6.8,19.9,0,0
0.658,24,7.5,16.5,0.456,2.4,6.6,0.366,7.9,9.1,0.866,0.8,3.9,4.7,6.1,3.6,1.6,0.4,0.8,2.4,5.8,25.4,5.6,42.5,14,1
0.635,27,2.8,5.9,0.464,0.4,1.7,0.253,1.5,1.7,0.844,1.2,2,3.2,2.1,1.3,0.8,1.1,0.4,2,1.3,7.4,1.8,18.9,1,0
0.75,33,1.6,3.4,0.456,1.4,2.7,0.519,0.4,0.6,0.636,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.1,0.3,0.6,4.9,3.9,7.8,0,0
0.231,23,1.2,3.5,0.326,0.6,1.9,0.32,0.5,0.7,0.667,0.1,1.4,1.5,0.6,0.5,0.5,0.2,0,0.8,0.6,3.4,-2.8,7.4,0,0
0.5,24,1.3,3.8,0.333,0.8,1.5,0.5,0.3,0.5,0.5,0,2,2,0,0.3,0.3,0.5,0,0.8,0.3,3.5,1.8,7.9,0,0
0.407,24,1.6,3.2,0.514,0,0,0,0.4,1,0.339,1.5,2,3.5,0.4,0.7,1,0.6,0.3,2.2,1.1,3.6,-2.1,12.7,0,0
0.517,34,1.8,4.1,0.441,0.8,2.1,0.4,0.3,0.4,0.727,0,0.7,0.7,1.8,0.9,0.5,0,0.1,0.6,0.4,4.7,-1.8,8.9,0,0
0.385,23,0.5,1.6,0.286,0.1,0.5,0.143,1,1.2,0.813,0.1,0.4,0.5,0.6,0.2,0.2,0,0.2,1.2,1.1,2,-0.2,4,0,0
0.689,28,2.6,6,0.438,1.1,3,0.36,0.5,0.8,0.655,0.5,1.7,2.2,1.4,0.8,0.6,0.1,0.2,2,0.8,6.9,2.9,12.9,0,0
0.311,22,5.2,12.1,0.427,0.8,2.8,0.269,2.1,2.7,0.778,3.3,4.9,8.1,1.6,1.6,0.5,0.7,0.7,3.4,2.8,13.3,-0.2,27.2,22,0
0.4,30,3.6,8.7,0.41,0.8,2.3,0.341,1.6,1.9,0.839,0.3,2.5,2.8,4.1,1.7,0.7,0.3,0.4,1.7,2,9.5,-3,20.2,1,0
0.208,26,1.5,2.5,0.6,0,0,0,1.1,2.2,0.519,0.8,1.8,2.6,0.5,0.4,0.4,1.2,0.1,2.6,1.6,4.1,-3.9,12.5,0,0
0.727,35,0.5,1.1,0.458,0,0.1,0,0.1,0.2,0.75,0.3,0.5,0.9,0.2,0.3,0.4,0,0.1,1.4,0.3,1.1,-1.4,3.4,0,0
0.206,31,1.4,3.1,0.448,0,0,0,0.4,0.9,0.484,0.8,1.7,2.5,0.3,0.4,0.2,0.6,0.2,1.4,1.1,3.2,-2.6,8.7,0,0
0.355,28,4.2,9.1,0.465,0,0,0,1.3,1.6,0.78,1.6,4.2,5.8,0.9,0.9,0.4,0.9,0.7,3.2,1.8,9.7,-2.1,21.1,2,0
0.486,36,1.6,4.3,0.362,1.1,2.9,0.379,0.3,0.4,0.667,0.1,0.9,1.1,1.6,0.8,0.4,0,0.2,1.4,0.7,4.5,-1.9,8.6,0,0
0.341,27,3.1,6,0.506,0,0,0,1,1.8,0.579,1.9,4.6,6.4,0.6,1.2,0.4,0.7,0.4,3.1,1.8,7.1,-0.1,17.9,8,0
0.321,28,2.7,5.2,0.52,0,0,0,1.4,2.2,0.639,1.9,3.8,5.8,0.7,0.7,0.5,0.7,0.5,2,1.9,6.8,-1.4,17.5,4,0
0.753,27,1.4,2.4,0.58,0,0,0,0.5,0.8,0.691,1.2,2.3,3.5,0.8,0.9,0.2,0.3,0.2,2,0.9,3.3,1.6,9.5,0,0
0.305,27,5.9,14.3,0.412,1.6,4.8,0.341,3.5,4.3,0.795,0.7,4,4.6,1.7,2,0.7,0.6,0.6,2.2,3.4,16.9,-4.3,26.7,2,0
0.468,26,5.8,13.2,0.438,0.9,2.8,0.329,4,4.8,0.846,0.4,2.2,2.6,6.7,2.9,1.1,0.2,0.9,2,4.1,16.5,1.5,30.8,13,0
0.362,24,1.2,2.2,0.535,0,0,0,0.9,1.3,0.712,0.8,1.7,2.6,0.4,0.3,0.3,0.9,0.3,1.3,0.9,3.3,0.5,10.1,0,0
0.462,25,3.2,8.4,0.376,0.7,2.6,0.269,1,1.8,0.553,0.6,1.7,2.3,0.8,1,0.5,0.2,0.7,2.4,1.6,8,-2.9,13.2,0,0
0.348,26,2.7,5,0.527,0,0,0,0.8,1.1,0.68,1.8,2.9,4.7,0.7,0.6,0.6,0.7,0.3,2.1,1.2,6.1,-2.7,16.1,3,0
0.731,22,3.4,7.8,0.432,1.1,3.2,0.356,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.8,0.7,0.3,0.2,1.8,0.9,8.5,2.8,16,0,0
0.676,25,4.2,9.3,0.446,1.2,3.2,0.358,3.1,3.7,0.823,0.5,2.2,2.6,4.1,2.5,1,0.4,0.6,2.3,3.2,12.5,2.5,23.4,3,1
0.488,23,1.5,2.8,0.517,0,0,0,0.6,1.2,0.542,0.9,1.7,2.7,0.2,0.6,0.1,0.5,0.1,1.7,1,3.6,-1.2,8.3,1,0
0.614,35,2.8,5.6,0.504,0,0,0,2.3,3,0.75,1.9,3.6,5.5,0.6,1.2,0.3,0.9,0.5,2.3,2.8,7.9,0.5,17.9,2,0
0.333,25,3.4,8.6,0.402,1.1,2.9,0.358,1.3,1.6,0.797,0.3,1.7,2,2.7,1.1,0.8,0.1,0.3,2.2,1.5,9.3,-1.5,17.4,0,0
0.408,25,2.2,4.6,0.471,0.8,1.7,0.476,0.4,0.4,0.905,0.2,0.9,1.1,1.3,1,0.3,0.1,0.2,0.7,0.5,5.6,-0.5,8.9,0,0
0.642,24,4.1,10.3,0.397,1,3.6,0.283,3.9,5,0.769,1.3,3.6,4.9,2.6,1.5,1.9,0.5,0.7,1.6,4.1,13.1,2.8,28.7,5,0
0.6,29,4.8,10,0.475,0,0,0,3.1,4.2,0.737,3.5,7.7,11.3,5.4,2.4,1.2,1.5,0.9,3.1,3.6,12.6,2.9,40,47,4
0.325,26,5.4,11.6,0.463,2.1,5.2,0.401,2.9,3.4,0.857,0.4,2.1,2.5,1.8,1.4,1.4,0.1,0.7,1.5,2.4,15.7,-6.6,24.5,0,0
0.544,33,5.8,12.9,0.454,2.1,5.1,0.401,2,2.5,0.815,0.6,2.8,3.4,2.7,1.5,0.6,0.1,0.2,1.6,2,15.8,0.7,24.6,0,0
0.485,31,0.4,1,0.375,0,0,0,0.1,0.2,0.5,0.5,0.7,1.2,0.1,0.1,0.1,0.4,0.1,0.5,0.2,0.8,-1,3.6,0,0
0.712,27,1.5,3.1,0.475,0,0,0,0.4,0.6,0.69,1.7,2.3,4,0.7,0.6,0.2,0.4,0.2,1.8,0.8,3.3,0.5,10.4,0,0
0.171,23,4.9,9.1,0.538,0,0,0,1.3,2.5,0.514,2.4,4.7,7.1,1.6,1.6,0.6,1.7,0.5,2.6,2.2,11.1,-6.1,27.2,11,0
0.462,23,1.2,3.2,0.381,0.3,1.4,0.222,0.3,0.3,1,0.2,1.5,1.7,0.8,0.8,0.1,0.1,0.3,0.8,0.4,3.1,-2,6,0,0
0.238,31,1.5,4.5,0.326,0.6,2,0.298,0.2,0.4,0.625,0.3,0.6,0.9,1,0.5,0.3,0,0.1,1,0.7,3.8,-4,6.9,0,0
0.59,34,1.9,5.3,0.363,0.8,2.1,0.387,0.5,0.7,0.769,0.3,1.8,2.1,1.9,0.7,0.6,0.2,0.3,1.6,0.7,5.2,-0.1,12.3,0,0
0.537,23,7.1,16.3,0.433,1.3,3.8,0.351,3.9,4.8,0.805,0.5,3.6,4.1,8.8,3.6,1.8,0.5,0.6,2.7,4,19.3,2.4,40.7,29,2
0.49,25,2.5,5,0.492,0.5,1,0.469,0.8,1,0.787,0.8,2.5,3.2,0.4,0.6,0.4,0.3,0.4,1.3,0.8,6.2,-0.3,12,1,0
0.359,27,1.5,3.3,0.471,0.5,1.2,0.419,0.7,0.9,0.729,0.8,1.9,2.7,0.6,0.7,0.3,0.1,0.1,1.3,0.7,4.2,-1.4,9,0,0
0.58,22,4.4,8.3,0.531,0,0,0,2.4,3.2,0.762,2.8,6,8.8,0.7,1.7,0.3,0.9,0.8,3.1,3,11.3,1.2,24.8,25,0
0.481,25,4,9.7,0.415,1.1,3.5,0.316,1.8,2.1,0.864,0.3,1.9,2.3,3.5,1.7,0.6,0.1,0.3,1.5,1.5,11,-2.2,19.2,3,1
0.39,27,3.7,8.9,0.415,1.7,3.9,0.438,1.1,1.4,0.746,0.5,2,2.5,4.9,2.3,0.9,0.2,0.4,1.6,1.5,10.1,-2.2,21.5,0,0
0.517,23,2.5,6.3,0.391,1.2,3.3,0.354,0.7,0.9,0.784,0.5,2.7,3.2,0.9,0.8,0.7,0.3,0.2,1.1,0.8,6.7,-1.7,14.3,0,0
0.333,26,4,7.2,0.549,0,0,0,1.7,2.5,0.685,2.7,4.7,7.4,0.8,1,0.4,0.9,0.4,2.4,2.3,9.7,-4.2,22.5,15,0
0.533,25,1.7,3.6,0.463,0.2,0.8,0.25,0.6,0.8,0.75,0.2,1.3,1.5,2,0.9,0.7,0.1,0.3,2.5,1.1,4.1,-2.5,10.2,0,0
0.605,32,4.2,9.2,0.456,2.4,5.2,0.449,0.6,0.8,0.825,0.4,2,2.4,4.7,1.3,0.9,0.1,0.2,1.7,1.2,11.4,0,22.9,1,0
0.5,31,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.5,0.3,0.3,0,0,0.3,0,0,2.8,2.2,0,0
0.375,25,1.2,2.6,0.463,0.4,1,0.387,0.2,0.2,0.714,0.9,1.4,2.4,0.5,0.3,0.2,0.5,0.1,1.4,0.3,2.9,0.3,8.1,0,0
0.5,27,3.2,7.3,0.436,1.3,3.7,0.361,0.8,1.1,0.729,1.1,3.7,4.8,4.3,1.1,0.7,0.6,0.3,2.4,1.2,8.5,0.5,23.6,2,0
0,31,2,6,0.333,0,0,0,0,0,0,0,5,5,0,1,0,1,2,1,0,4,-7,12,0,0
0.364,28,6.7,16,0.419,0.9,3.4,0.264,2.1,3.9,0.532,1.3,5.4,6.8,3.3,2.6,1.4,1.4,0.5,2.6,3.5,16.4,-2.5,35.2,12,0
0.441,24,6,13.4,0.447,0.9,2.3,0.39,1.5,1.9,0.81,0.8,3.4,4.2,7.9,3.1,1.6,0.4,0.9,2.7,2.1,14.3,0.7,34.1,9,0
0.429,25,0.3,0.8,0.412,0.1,0.4,0.25,0.1,0.1,0.667,0.1,0.9,1,0.6,0.2,0.1,0,0,0.6,0.2,0.9,-2.4,3,0,0
0.5,24,1.1,2.5,0.45,0.4,1.1,0.333,0.6,0.6,1,0.5,0.4,0.9,0,0.5,0.6,0,0.1,1,1.1,3.3,-2.9,5.7,0,0
0.818,23,5.1,9.8,0.522,1,2.8,0.379,1.5,1.9,0.802,1.2,5.1,6.2,2,1.2,1.7,0.8,0.5,1.9,1.8,12.8,5.7,29.5,7,0
0.167,34,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0.2,0.2,0,0.2,0.3,0.3,2,-1,3.7,0,0
0.257,23,3.3,7.2,0.466,0.6,1.6,0.351,1.4,1.7,0.811,2,3.2,5.2,1.6,1.5,0.5,0.4,0.5,3.2,1.8,8.7,-0.1,18.4,3,0
0.521,24,6.2,15.7,0.393,1.5,4.5,0.333,3.9,4.6,0.837,0.5,3.7,4.2,6.1,2.3,1.2,0.4,1,1.8,4,17.7,1.8,34.4,9,1
0.259,22,3.1,7.8,0.406,1.3,3.3,0.399,0.4,0.7,0.528,0.3,2.6,2.9,8.8,2.8,0.9,0.1,0.5,1.4,0.9,8,-3.2,24.8,15,0
0.774,29,1.4,3.1,0.451,0,0,0,0.6,1.1,0.552,1.3,3.6,4.9,1.1,1.5,0.4,0.5,0.4,2.9,1,3.4,0.7,12.3,0,0
0.45,24,5.6,10.3,0.545,0,0,0,2.5,3.9,0.65,3,5.6,8.6,1.2,1.7,0.9,0.9,0.8,2.4,3.5,13.7,-2,29.3,27,0
0.522,24,2.2,5.1,0.429,0.6,1.9,0.336,1,1.6,0.606,0.1,1.6,1.7,1.4,1.2,0.6,0.2,0.2,1.5,1.4,6,-3.7,11.5,0,0
0.35,21,2.3,5.8,0.396,0.7,2.3,0.319,0.6,0.8,0.77,0.5,1.5,2,0.7,0.4,0.9,0.2,0.2,1.8,0.7,5.9,-0.8,12.2,0,0
0.406,36,2,3.8,0.512,0,0,0,0.3,0.6,0.579,1.1,3.1,4.2,1.6,0.8,0.8,0.8,0.2,2.7,0.7,4.3,1,15.7,0,0
0.716,25,10.5,20.8,0.503,2.4,6.1,0.391,8.7,9.9,0.873,0.7,6.7,7.4,5.5,3.5,1.3,0.7,0.5,2.1,6.4,32,6.3,51.6,27,3
0.5,38,2.9,6.6,0.441,0,0.1,0,0.7,0.9,0.809,1.1,5.5,6.6,1.5,1.3,0.8,0.7,0.2,2.3,1.2,6.5,-0.5,20.1,3,0
0.506,25,8.4,18.5,0.457,2.5,6.6,0.376,6.8,8.2,0.821,2.9,9.6,12.5,4.4,2.5,0.8,0.5,0.8,1.8,6.4,26.1,4.6,48.9,65,3
0.471,31,6.5,15,0.43,1.7,4.4,0.387,4.5,5,0.891,0.5,2.5,3,1.8,1.6,1,0.1,0.8,1.8,3.3,19.1,2.6,27,1,0
0.472,24,2.1,4.2,0.505,0,0,0,0.5,0.6,0.871,1,1.4,2.4,0.3,0.8,0.1,0.5,0.3,1.9,0.7,4.7,-0.6,8.9,0,0
0.183,22,4.6,10.4,0.44,1.5,3.5,0.414,1.4,1.7,0.861,0.7,3,3.8,2.1,1.5,1,0.2,0.4,3,1.5,12.1,-4.7,22,0,0
0.616,33,3.3,8.5,0.393,1.2,3.3,0.351,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.6,1.1,0.4,0.4,2.8,2.1,9.1,2,20.9,1,0
0.63,24,6.9,15.5,0.444,2.8,6.6,0.417,1.8,2.3,0.795,0.5,2.6,3.1,2.2,1.7,0.9,0.5,0.6,2.9,2.1,18.4,6.6,27.9,1,0
0.333,35,5.2,12.2,0.425,0.5,2.7,0.188,3,3.5,0.857,0.3,4,4.3,6.3,5.7,1.2,0.2,0.8,1.5,2.7,13.8,-5.3,26.9,0,0
0.6,25,2.8,5.7,0.495,0,0,0,0.8,1.2,0.645,2,3.2,5.2,0.5,0.8,0.4,0.9,0.4,2.3,1.1,6.4,0.5,16.5,4,0
0.319,29,3.3,6.7,0.501,0,0,0,1.7,2.1,0.813,1.8,4.1,5.9,1,0.9,0.4,0.9,0.3,2,2,8.4,-2.6,20,8,0
0.521,33,4.1,8.6,0.475,2.6,5.5,0.472,1.2,1.3,0.926,0.3,3.7,4,2.9,1.4,1,0.3,0.2,2.1,1.2,12,3,23.7,0,0
0.57,28,5.8,13.7,0.423,2.4,6.3,0.38,4,4.9,0.813,1.1,3.6,4.7,7.4,2.5,1.5,0.2,0.6,3.4,4.9,17.9,3.4,37.4,18,2
0.29,24,2.7,5.4,0.501,0,0,0,0.8,1.2,0.687,1.4,3.8,5.3,1.1,1.1,0.6,1.3,0.3,2.4,1,6.2,-0.4,18.6,2,0
0.354,26,3.3,7.3,0.447,1.1,3,0.382,1.9,2.2,0.826,1.4,2.3,3.7,0.9,1,0.7,0.5,0.5,2.6,1.9,9.6,-2.8,18,1,0
0.394,22,7.5,17.4,0.43,1.7,4.8,0.358,4.1,4.8,0.861,0.7,2.9,3.6,6.1,2.7,1.5,0.3,0.8,2.3,3.7,20.8,-3.1,37.2,7,1
0.667,28,9.4,20.6,0.458,0,0.2,0.2,4.3,5.2,0.822,2.4,8.7,11.1,2.6,1.8,0.9,1,0.6,2.1,4.3,23.2,5.3,44.3,40,0
0.679,23,5.5,11.2,0.491,1.1,3.1,0.352,1.8,2.5,0.711,1.2,5.9,7.2,4.6,2.7,0.7,0.1,0.6,2.5,2.6,13.8,3.6,29,20,5
0.6,26,0.4,1.8,0.222,0,0,0,0.4,0.8,0.5,0.4,1,1.4,0.6,0.4,0,0,0.8,0.8,0.4,1.2,-0.6,3.4,0,0
0.467,26,0.9,2.2,0.403,0,0.2,0,0.5,0.7,0.636,0.5,1.5,2,0.7,0.4,0.3,0.1,0.2,0.8,0.7,2.3,-1.2,6.6,0,0
0.13,25,3.3,7,0.469,0,0,0,1.1,2.4,0.473,2.6,4.6,7.2,0.8,1.1,0.8,1.7,1,3.2,1.8,7.7,-4.8,24,2,0
0.277,25,2.1,4.6,0.447,0,0.2,0.154,0.5,0.8,0.66,1.8,3,4.8,1.1,0.7,0.4,0.5,0.2,1.9,0.8,4.7,-3.2,14,3,0
0.675,29,10,17.6,0.567,1.5,4,0.379,5.7,7.6,0.75,1.1,5.9,6.9,6.3,3.5,1.6,0.3,0.5,1.6,6,27.1,5.3,47.2,12,1
0.6,31,2.8,6.6,0.427,0.4,1.3,0.28,1.6,2,0.795,0.3,1.6,1.9,1.6,1,0.4,0.2,0.5,1.5,1.5,7.5,2.7,12.8,0,0
0.077,23,1,3.3,0.302,0.1,1.2,0.1,0.3,0.5,0.692,0.3,0.8,1.1,1.6,0.6,0.5,0.1,0.4,0.7,0.5,2.5,0.1,7.4,0,0
0.579,31,0.8,1.7,0.5,0,0,0,0.3,1.3,0.25,1.5,1.4,2.9,0.3,0.7,0.5,0.6,0.3,2.6,1.1,2,-1.6,8.4,0,0
0.433,27,3.3,8.2,0.4,1.3,3.9,0.342,2.5,3,0.849,0.2,1.9,2.1,3.5,1.5,0.8,0.1,0.3,1.1,2.4,10.4,-2.8,19.1,0,0
0.484,27,1.4,3,0.451,0.1,0.3,0.235,0.7,1,0.687,0.9,1.4,2.3,0.6,0.6,0.5,0.2,0.4,1.1,0.9,3.5,-2.4,8.5,0,0
0.683,34,3.2,6.8,0.47,0,0.1,0.143,1.2,1.7,0.728,1,3.7,4.8,1,1.3,0.3,0.2,0.4,2,1.5,7.6,0,15.1,1,0
0.333,25,2.2,5.7,0.39,1.3,3.5,0.379,0.5,0.7,0.778,0.7,2.6,3.3,1.1,0.6,0.3,0.4,0.3,1.9,0.6,6.3,2.6,13.3,0,0
0.361,33,2.1,5.4,0.385,0.6,1.8,0.343,0.3,0.4,0.654,0.4,1.2,1.6,2.9,1.1,0.5,0.1,0.1,1.5,0.9,5,-3.2,12.1,0,0
0.46,29,5.9,13.7,0.431,0.9,3,0.302,3.4,4.3,0.791,1.6,4.2,5.7,2.9,1.8,1,0.1,1,1.8,3.8,16,0.1,28.9,8,0
1,23,0.5,1,0.5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,-5,6.7,0,0
0.25,25,0.9,2,0.438,0.1,0.5,0.25,0,0.3,0,0.6,2,2.6,0.3,1.1,0,0.4,0,0.6,0.4,1.9,0.6,5.4,0,0
0.222,24,3.1,7.8,0.4,0.8,2.2,0.35,1.1,1.3,0.833,0.8,3,3.8,1.2,1,0.4,0.1,0.7,1.1,1.6,8.1,-5.7,15.1,0,0
0.765,36,4.3,9.2,0.469,1.3,3.8,0.349,2.4,2.8,0.851,0.4,2.5,3,4.3,2,1,0.3,0.5,1.9,2.9,12.3,6.2,24.1,1,0
0.371,25,1.6,3.6,0.456,0.4,0.7,0.52,0.9,1.3,0.727,0.3,1.3,1.5,0.7,0.7,0.4,0.1,0.2,0.6,1.2,4.5,0.7,8.3,0,0
0.678,29,5.7,12.1,0.473,0,0.2,0.182,3.1,4.1,0.768,1.4,5.8,7.2,3.6,1.9,1,1.3,0.5,2.5,4.7,14.6,0.3,33.6,10,0
0.543,30,5.6,10.4,0.542,0,0,1,1.9,2.8,0.686,2.5,7,9.5,1.7,1.6,0.5,1.5,0.6,2.5,2.6,13.2,3.6,31.5,37,0
0.763,28,4.2,8.7,0.485,1.6,3.7,0.43,1.4,1.6,0.847,0.2,2.6,2.8,2.2,1.2,0.6,0.1,0.4,1.6,1.9,11.4,3.3,19.1,1,0
0.585,24,3.5,7.9,0.442,1.2,3.2,0.381,1.5,1.9,0.761,1,2.9,3.9,1.1,1.2,0.9,0.2,0.3,1.9,1.7,9.7,1.5,18.1,0,0
0.458,27,3.5,8.9,0.394,1.5,4.4,0.345,1.3,1.6,0.804,0.8,2,2.8,1.1,0.9,0.8,0.2,0.3,1.5,1.2,9.8,-0.4,16.6,0,0
0.671,28,3.5,7.7,0.454,1.2,3.1,0.385,1.7,2.2,0.742,0.6,2.4,2.9,4.9,2.2,1.6,0.2,0.5,2.9,2.4,9.8,4.2,24,1,0
0.58,24,5.1,10.4,0.486,0.4,1.3,0.315,3.2,4,0.792,1.7,4.3,6,1.8,1.8,0.8,0.6,0.4,2.9,3.2,13.8,1.7,26.2,11,0
0.5,21,1,3,0.319,0.1,0.5,0.278,0.7,0.9,0.743,0,1,1,1.5,1,0.3,0.1,0.5,1.2,0.7,2.7,-1.7,6.2,0,0
0.608,26,2.5,5.6,0.441,0.1,0.4,0.258,1.4,1.7,0.821,1.3,2.4,3.7,0.4,0.8,0.1,0.4,0.3,1.9,1.5,6.4,-1.5,12.3,1,0
0.538,27,3.3,7.5,0.433,1.9,4.8,0.392,1.3,1.6,0.84,0.5,2.4,2.8,1.2,0.7,0.5,0.2,0.1,1.9,1.6,9.7,-0.2,16.4,1,0
0.364,28,3.5,8,0.439,1.3,3.5,0.359,0.9,1.1,0.781,1.2,3.8,5.1,1.2,0.8,0.8,0.5,0.3,2.3,1.1,9.1,-2.6,20,3,0
0.529,24,2.8,4.3,0.659,0,0,0,1.7,2.8,0.626,1.4,3,4.4,0.9,1.1,0.7,0.8,0.5,2.4,2,7.4,-1.3,17.4,4,0
0.714,34,3.7,8.4,0.438,1.5,4.5,0.343,1,1.4,0.733,1,3.7,4.6,2,1.3,0.9,0.4,0.4,2.9,1,9.9,5.6,21.1,2,0
0.705,34,1.2,2.7,0.445,0.7,1.6,0.429,0.1,0.2,0.75,0.3,1.9,2.1,0.5,0.3,0.2,0.2,0,0.8,0.2,3.2,1.8,7.6,1,0
0.403,23,1.7,4.1,0.412,0.8,2.2,0.368,0.5,0.7,0.792,0.4,1.3,1.7,2.6,0.8,0.5,0.1,0.1,1.7,0.9,4.7,1,11.4,3,0
0.275,21,2.8,6,0.464,0.7,1.9,0.383,1.1,1.8,0.594,0.9,2.4,3.3,1,1.1,1.2,0.6,0.6,1.8,1.4,7.4,-3.8,17.3,1,0
1,36,1.5,3,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,2.5,0,3,-7.5,5.1,0,0
0.345,34,1.9,4.9,0.397,0.6,1.9,0.315,0.3,0.6,0.625,0.6,1.4,2,0.6,0.7,0.8,0.3,0.2,1.5,0.8,4.8,-0.1,10.8,0,0
0.5,22,1,2.3,0.451,0,0.2,0,0.4,0.5,0.762,0.7,2.1,2.8,0.5,0.4,0.2,0.1,0.1,1.9,0.7,2.5,-2.2,7,0,0
0.655,25,3.2,6.5,0.499,0.4,1,0.389,1.1,1.4,0.772,0.6,2.6,3.1,0.8,1,0.4,0.4,0.3,1.7,1,7.9,-0.8,14.2,0,0
